attribute,completeness,uniqueness,consistency,readability,name
d_pref_o_attractive,100.0,0.035808068751492006,100.0,0.0,speed dating
d_pref_o_sincere,100.0,0.035808068751492006,100.0,0.0,speed dating
d_pref_o_intelligence,100.0,0.035808068751492006,100.0,0.0,speed dating
d_pref_o_funny,100.0,0.035808068751492006,100.0,0.0,speed dating
d_pref_o_ambitious,100.0,0.035808068751492006,100.0,0.0,speed dating
d_pref_o_shared_interests,100.0,0.035808068751492006,100.0,0.0,speed dating
attractive_o,97.46956314156124,0.226784435426116,100.0,100.0,speed dating
sinsere_o,96.57436142277393,0.17904034375746,100.0,100.0,speed dating
intelligence_o,96.34757698734782,0.21484841250895204,100.0,100.0,speed dating
funny_o,95.70303174982095,0.21484841250895204,100.0,100.0,speed dating
ambitous_o,91.3821914538076,0.190976366674624,100.0,100.0,speed dating
shared_interests_o,87.15683934113153,0.190976366674624,100.0,100.0,speed dating
d_attractive_o,100.0,0.035808068751492006,100.0,0.0,speed dating
d_sinsere_o,100.0,0.035808068751492006,100.0,0.0,speed dating
d_intelligence_o,100.0,0.035808068751492006,100.0,0.0,speed dating
d_funny_o,100.0,0.035808068751492006,100.0,0.0,speed dating
d_ambitous_o,100.0,0.035808068751492006,100.0,0.0,speed dating
d_shared_interests_o,100.0,0.035808068751492006,100.0,0.0,speed dating
attractive_important,99.05705418954405,1.13392217713058,100.0,100.0,speed dating
sincere_important,99.05705418954405,0.942945810455956,100.0,100.0,speed dating
intellicence_important,99.05705418954405,0.7877775125328241,100.0,100.0,speed dating
funny_important,98.93769396037241,0.8593936500358081,100.0,100.0,speed dating
ambtition_important,98.81833373120077,0.9906899021246122,100.0,100.0,speed dating
shared_interests_important,98.55574122702315,1.0264979708761042,100.0,100.0,speed dating
d_attractive_important,100.0,0.035808068751492006,100.0,0.0,speed dating
d_sincere_important,100.0,0.035808068751492006,100.0,0.0,speed dating
d_intellicence_important,100.0,0.035808068751492006,100.0,0.0,speed dating
d_funny_important,100.0,0.035808068751492006,100.0,0.0,speed dating
d_ambtition_important,100.0,0.035808068751492006,100.0,0.0,speed dating
d_shared_interests_important,100.0,0.035808068751492006,100.0,0.0,speed dating
attractive,98.74671759369778,0.11936022917164002,100.0,100.0,speed dating
sincere,98.74671759369778,0.11936022917164002,100.0,100.0,speed dating
intelligence,98.74671759369778,0.11936022917164002,100.0,100.0,speed dating
funny,98.74671759369778,0.10742420625447602,100.0,100.0,speed dating
ambition,98.74671759369778,0.11936022917164002,100.0,100.0,speed dating
d_attractive,100.0,0.035808068751492006,100.0,0.0,speed dating
d_sincere,100.0,0.035808068751492006,100.0,0.0,speed dating
d_intelligence,100.0,0.035808068751492006,100.0,0.0,speed dating
d_funny,100.0,0.035808068751492006,100.0,0.0,speed dating
d_ambition,100.0,0.035808068751492006,100.0,0.0,speed dating
attractive_partner,97.58892337073287,0.21484841250895204,100.0,100.0,speed dating
sincere_partner,96.69372165194558,0.17904034375746,100.0,100.0,speed dating
intelligence_partner,96.46693721651945,0.21484841250895204,100.0,100.0,speed dating
funny_partner,95.8223919789926,0.202912389591788,100.0,100.0,speed dating
ambition_partner,91.50155168297923,0.190976366674624,100.0,100.0,speed dating
shared_interests_partner,87.26426354738601,0.190976366674624,100.0,100.0,speed dating
d_attractive_partner,100.0,0.035808068751492006,100.0,0.0,speed dating
d_sincere_partner,100.0,0.035808068751492006,100.0,0.0,speed dating
d_intelligence_partner,100.0,0.035808068751492006,100.0,0.0,speed dating
d_funny_partner,100.0,0.035808068751492006,100.0,0.0,speed dating
d_ambition_partner,100.0,0.035808068751492006,100.0,0.0,speed dating
d_shared_interests_partner,100.0,0.035808068751492006,100.0,0.0,speed dating
sports,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
tvsports,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
exercise,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
dining,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
museums,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
art,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
hiking,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
gaming,99.05705418954405,0.15516829792313203,100.0,100.0,speed dating
clubbing,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
reading,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
tv,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
theater,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
movies,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
concerts,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
music,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
shopping,99.05705418954405,0.13129625208880402,100.0,100.0,speed dating
yoga,99.05705418954405,0.14323227500596802,100.0,100.0,speed dating
d_sports,100.0,0.035808068751492006,100.0,0.0,speed dating
d_tvsports,100.0,0.035808068751492006,100.0,0.0,speed dating
d_exercise,100.0,0.035808068751492006,100.0,0.0,speed dating
d_dining,100.0,0.035808068751492006,100.0,0.0,speed dating
d_museums,100.0,0.035808068751492006,100.0,0.0,speed dating
d_art,100.0,0.035808068751492006,100.0,0.0,speed dating
d_hiking,100.0,0.035808068751492006,100.0,0.0,speed dating
d_gaming,100.0,0.035808068751492006,100.0,0.0,speed dating
d_clubbing,100.0,0.035808068751492006,100.0,0.0,speed dating
d_reading,100.0,0.035808068751492006,100.0,0.0,speed dating
d_tv,100.0,0.035808068751492006,100.0,0.0,speed dating
d_theater,100.0,0.035808068751492006,100.0,0.0,speed dating
d_movies,100.0,0.035808068751492006,100.0,0.0,speed dating
d_concerts,100.0,0.035808068751492006,100.0,0.0,speed dating
d_music,100.0,0.035808068751492006,100.0,0.0,speed dating
d_shopping,100.0,0.035808068751492006,100.0,0.0,speed dating
d_yoga,100.0,0.035808068751492006,100.0,0.0,speed dating
interests_correlate,98.11410837908808,1.862019575077584,100.0,100.0,speed dating
d_interests_correlate,100.0,0.035808068751492006,100.0,0.0,speed dating
expected_happy_with_sd_people,98.79446168536643,0.13129625208880402,100.0,100.0,speed dating
expected_num_interested_in_me,21.4848412508952,0.226784435426116,100.0,100.0,speed dating
expected_num_matches,85.99904511816663,0.21484841250895204,100.0,100.0,speed dating
d_expected_happy_with_sd_people,100.0,0.035808068751492006,100.0,0.0,speed dating
d_expected_num_interested_in_me,100.0,0.035808068751492006,100.0,0.0,speed dating
d_expected_num_matches,100.0,0.035808068751492006,100.0,0.0,speed dating
like,97.13535449988065,0.226784435426116,100.0,100.0,speed dating
guess_prob_liked,96.31176891859631,0.23872045834328004,100.0,100.0,speed dating
d_like,100.0,0.035808068751492006,100.0,0.0,speed dating
d_guess_prob_liked,100.0,0.035808068751492006,100.0,0.0,speed dating
met,95.5239914060635,0.095488183337312,100.0,100.0,speed dating
decision,100.0,0.023872045834328,100.0,100.0,speed dating
decision_o,100.0,0.023872045834328,100.0,100.0,speed dating
match,100.0,0.023872045834328,100.0,100.0,speed dating
English speaker,100.0,1.3245033112582782,100.0,100.0,tae
Course instructor,100.0,16.55629139072848,100.0,100.0,tae
Course,100.0,17.218543046357617,100.0,100.0,tae
Summer or regular semester,100.0,1.3245033112582782,100.0,100.0,tae
Class size,100.0,30.4635761589404,100.0,100.0,tae
Class attribute,100.0,1.9867549668874174,100.0,100.0,tae
PassengerId,100.0,100.0,100.0,100.0,titanic
Survived,100.0,0.22446689113355783,100.0,100.0,titanic
Pclass,100.0,0.33670033670033667,100.0,100.0,titanic
Name,100.0,100.0,100.0,0.0,titanic
Sex,100.0,0.22446689113355783,100.0,100.0,titanic
Age,80.13468013468014,9.988776655443322,100.0,100.0,titanic
SibSp,100.0,0.7856341189674524,100.0,100.0,titanic
Parch,100.0,0.7856341189674524,100.0,100.0,titanic
Ticket,100.0,76.43097643097643,100.0,0.44893378226711567,titanic
Fare,100.0,27.83389450056117,100.0,100.0,titanic
Cabin,22.895622895622896,16.610549943883278,100.0,77.55331088664423,titanic
Embarked,99.77553310886644,0.44893378226711567,100.0,100.0,titanic
